"","period","type","distribution","g1,g2","p,q","BIC","pvalue"
"285","yearly","gjrGARCH","norm","1,2","2,0","-3.93413372491227",1.36135658301839e-10
"286","yearly","gjrGARCH","std","1,2","2,0","-4.11687792928233",1.11022302462516e-16
"287","yearly","gjrGARCH","norm","1,2","2,1","-3.93117847087702",7.75557396082149e-12
"288","yearly","gjrGARCH","norm","1,2","2,2","-3.92955006506016",3.73034936274053e-14
"289","yearly","gjrGARCH","norm","1,3","0,0","-3.9368479576278",2.45139020194074e-09
"290","yearly","gjrGARCH","std","1,3","0,0","-4.12086685403107",2.45139020194074e-09
"291","yearly","gjrGARCH","norm","1,3","0,1","-3.93358333553706",4.70966599053213e-11
"292","yearly","gjrGARCH","norm","1,3","0,2","-3.93077785777069",5.73120439995023e-11
"293","yearly","gjrGARCH","norm","1,3","1,0","-3.93358760780451",3.93445276358761e-11
"294","yearly","gjrGARCH","norm","1,3","1,1","-3.93038588424989",5.48217027329656e-12
"295","yearly","gjrGARCH","norm","1,3","1,2","-3.92786150554863",3.32134320046862e-12
"296","yearly","gjrGARCH","norm","1,3","2,0","-3.93077534184339",8.60719273632071e-11
"297","yearly","gjrGARCH","norm","1,3","2,1","-3.92782470809316",4.91817697678698e-12
"298","yearly","gjrGARCH","norm","1,3","2,2","-3.92621264080575",3.40838468559923e-14
"299","yearly","gjrGARCH","norm","2,1","0,0","-3.9357012179146",2.45139020194074e-09
"300","yearly","gjrGARCH","std","2,1","0,0","-4.11915424302749",2.45139020194074e-09
"301","yearly","gjrGARCH","norm","2,1","0,1","-3.93250542453234",1.34252609029772e-11
"302","yearly","gjrGARCH","norm","2,1","0,2","-3.92972122657098",1.55769841470033e-11
"303","yearly","gjrGARCH","norm","2,1","1,0","-3.93251379287642",1.04896091812634e-11
"304","yearly","gjrGARCH","norm","2,1","1,1","-3.92935731135894",1.95321536722304e-12
"305","yearly","gjrGARCH","std","2,1","1,1","-4.11509377791907",1.11022302462516e-16
"306","yearly","gjrGARCH","norm","2,1","1,2","-3.92693935445845",4.83169060316868e-13
"307","yearly","gjrGARCH","norm","2,1","2,0","-3.92972246317383",2.41457964733627e-11
"308","yearly","gjrGARCH","norm","2,1","2,1","-3.92689904555636",7.82596210058273e-13
"309","yearly","gjrGARCH","norm","2,1","2,2","-3.92533017586772",6.32827124036339e-15
"310","yearly","gjrGARCH","norm","2,2","0,0","-3.93390484822274",2.45139020194074e-09
